"","V1","V2","V3","V4","V5"
"68301",0,0,0,0,0
"68302",0,0,0,0,0
"68303",0,0,0,0,0
"68304",0,0,0,0,0
"68305",0,0,0,0,0
"68306",0,0,0,0,0
"68307",1,1,1,1,1
"68308",0,0,0,0,0
"68309",0,0,0,0,0
"68310",0,0,0,0,0
"68311",0,0,0,0,0
"68312",0,0,0,0,0
"68313",0,0,0,0,0
"68314",0,0,0,0,0
"68315",0,0,0,0,0
"68316",1,1,1,1,1
"68317",0,0,0,0,0
"68318",0,0,0,0,0
"68319",0,0,0,0,0
"68320",1,1,1,1,1
"68321",1,1,1,1,1
"68322",0,0,0,0,0
"68323",0,0,0,0,0
"68324",1,1,1,1,1
"68325",0,0,0,0,0
"68326",0,0,0,0,0
"68327",1,1,1,1,1
"68328",0,0,0,0,0
"68329",1,1,1,1,1
"68330",0,0,0,0,0
"68331",0,0,0,0,0
"68332",1,1,1,1,1
"68333",1,1,1,1,1
"68334",0,0,0,0,0
"68335",1,1,1,1,1
"68336",0,0,0,0,0
"68337",0,0,0,0,0
"68338",0,0,0,0,0
"68339",0,0,0,0,0
"68340",0,0,0,0,0
"68341",1,1,1,1,1
"68342",0,0,0,0,0
"68343",1,1,1,1,1
"68344",0,0,0,0,0
"68345",0,0,0,0,0
"68346",0,0,0,0,0
"68347",0,0,0,0,0
"68348",1,1,1,1,1
"68349",1,1,1,1,1
"68350",0,0,0,0,0
"68351",0,0,0,0,0
"68352",0,0,0,0,0
"68353",0,0,0,0,0
"68354",0,0,0,0,0
"68355",1,1,1,1,1
"68356",0,0,0,0,0
"68357",1,1,1,1,1
"68358",0,0,0,0,0
"68359",0,0,0,0,0
"68360",0,0,0,0,0
"68361",1,1,1,1,1
"68362",0,0,0,0,0
"68363",1,1,1,1,1
"68364",0,0,0,0,0
"68365",0,0,0,0,0
"68366",0,0,0,0,0
"68367",0,0,0,0,0
"68368",0,0,0,0,0
"68369",0,0,0,0,0
"68370",0,0,0,0,0
"68371",1,1,1,1,1
"68372",1,1,1,1,1
"68373",0,0,0,0,0
"68374",0,0,0,0,0
"68375",0,0,0,0,0
"68376",0,0,0,0,0
"68377",1,1,1,1,1
"68378",0,0,0,0,0
"68379",0,0,0,0,0
"68380",0,0,0,0,0
"68381",0,0,0,0,0
"68382",0,0,0,0,0
"68383",0,0,0,0,0
"68384",1,1,1,1,1
"68385",0,0,0,0,0
"68386",0,0,0,0,0
"68387",0,0,0,0,0
"68388",0,0,0,0,0
"68389",0,0,0,0,0
"68390",1,1,1,1,1
"68391",0,0,0,0,0
"68392",0,0,0,0,0
"68393",0,0,0,0,0
"68394",0,0,0,0,0
"68395",0,0,0,0,0
"68396",1,1,1,1,1
"68397",1,1,1,1,1
"68398",0,0,0,0,0
"68399",1,1,1,1,1
"68400",0,0,0,0,0
"68401",0,0,0,0,0
"68402",0,0,0,0,0
"68403",0,0,0,0,0
"68404",1,1,1,1,1
"68405",0,0,0,0,0
"68406",1,1,1,1,1
"68407",0,0,0,0,0
"68408",0,0,0,0,0
"68409",1,1,1,1,1
"68410",0,0,0,0,0
"68411",1,1,1,1,1
"68412",0,0,0,0,0
"68413",0,0,0,0,0
"68414",0,0,0,0,0
"68415",0,0,0,0,0
"68416",0,0,0,0,0
"68417",1,1,1,1,1
"68418",0,0,0,0,0
"68419",0,0,0,0,0
"68420",0,0,0,0,0
"68421",0,0,0,0,0
"68422",0,0,0,0,0
"68423",0,0,0,0,0
"68424",0,0,0,0,0
"68425",1,1,1,1,1
"68426",1,1,1,1,1
"68427",1,1,1,1,1
"68428",0,0,0,0,0
"68429",0,0,0,0,0
"68430",0,0,0,0,0
"68431",0,0,0,0,0
"68432",0,0,0,0,0
"68433",0,0,0,0,0
"68434",1,1,1,1,1
"68435",0,0,0,0,0
"68436",0,0,0,0,0
"68437",0,0,0,0,0
"68438",0,0,0,0,0
"68439",0,0,0,0,0
"68440",0,0,0,0,0
"68441",1,1,1,1,1
"68442",1,1,1,1,1
"68443",1,1,1,1,1
"68444",0,0,0,0,0
"68445",0,0,0,0,0
"68446",1,1,1,1,1
"68447",0,0,0,0,0
"68448",0,0,0,0,0
"68449",0,0,0,0,0
"68450",0,0,0,0,0
"68451",0,0,0,0,0
"68452",1,1,1,1,1
"68453",0,0,0,0,0
"68454",0,0,0,0,0
"68455",0,0,0,0,0
"68456",0,0,0,0,0
"68457",0,0,0,0,0
"68458",0,0,0,0,0
"68459",0,0,0,0,0
"68460",0,0,0,0,0
"68461",0,0,0,0,0
"68462",0,0,0,0,0
"68463",0,0,0,0,0
"68464",0,0,0,0,0
"68465",0,0,0,0,0
"68466",0,0,0,0,0
"68467",0,0,0,0,0
"68468",0,0,0,0,0
"68469",0,0,0,0,0
"68470",0,0,0,0,0
"68471",0,0,0,0,0
"68472",0,0,0,0,0
"68473",1,1,1,1,1
"68474",1,1,1,1,1
"68475",0,0,0,0,0
"68476",0,0,0,0,0
"68477",1,1,1,1,1
"68478",0,0,0,0,0
"68479",0,0,0,0,0
"68480",0,0,0,0,0
"68481",0,0,0,0,0
"68482",0,0,0,0,0
"68483",0,0,0,0,0
"68484",1,1,1,1,1
"68485",1,1,1,1,1
"68486",1,1,1,1,1
"68487",0,0,0,0,0
"68488",1,1,1,1,1
"68489",0,0,0,0,0
"68490",0,0,0,0,0
"68491",0,0,0,0,0
"68492",0,0,0,0,0
"68493",0,0,0,0,0
"68494",0,0,0,0,0
"68495",0,0,0,0,0
"68496",0,0,0,0,0
"68497",0,0,0,0,0
"68498",0,0,0,0,0
"68499",0,0,0,0,0
"68500",0,0,0,0,0
"68501",0,0,0,0,0
"68502",0,0,0,0,0
"68503",0,0,0,0,0
"68504",1,1,1,1,1
"68505",1,1,1,1,1
"68506",1,1,1,1,1
"68507",0,0,0,0,0
"68508",0,0,0,0,0
"68509",1,1,1,1,1
"68510",0,0,0,0,0
"68511",0,0,0,0,0
"68512",0,0,0,0,0
"68513",0,0,0,0,0
"68514",1,1,1,1,1
"68515",1,1,1,1,1
"68516",0,0,0,0,0
"68517",0,0,0,0,0
"68518",0,0,0,0,0
"68519",0,0,0,0,0
"68520",1,1,1,1,1
"68521",1,1,1,1,1
"68522",0,0,0,0,0
"68523",0,0,0,0,0
"68524",0,0,0,0,0
"68525",0,0,0,0,0
"68526",0,0,0,0,0
"68527",1,1,1,1,1
"68528",1,1,1,1,1
"68529",0,0,0,0,0
"68530",0,0,0,0,0
"68531",0,0,0,0,0
"68532",1,1,1,1,1
"68533",0,0,0,0,0
"68534",0,0,0,0,0
"68535",1,1,1,1,1
"68536",0,0,0,0,0
"68537",0,0,0,0,0
"68538",1,1,1,1,1
"68539",0,0,0,0,0
"68540",0,0,0,0,0
"68541",0,0,0,0,0
"68542",0,0,0,0,0
"68543",0,0,0,0,0
"68544",0,0,0,0,0
"68545",0,0,0,0,0
"68546",1,1,1,1,1
"68547",1,1,1,1,1
"68548",1,1,1,1,1
"68549",0,0,0,0,0
"68550",0,0,0,0,0
"68551",1,1,1,1,1
"68552",0,0,0,0,0
"68553",0,0,0,0,0
"68554",0,0,0,0,0
"68555",0,0,0,0,0
"68556",0,0,0,0,0
"68557",0,0,0,0,0
"68558",0,0,0,0,0
"68559",0,0,0,0,0
"68560",0,0,0,0,0
"68561",0,0,0,0,0
"68562",0,0,0,0,0
"68563",0,0,0,0,0
"68564",0,0,0,0,0
"68565",0,0,0,0,0
"68566",0,0,0,0,0
"68567",0,0,0,0,0
"68568",0,0,0,0,0
"68569",0,0,0,0,0
"68570",0,0,0,0,0
"68571",0,0,0,0,0
"68572",0,0,0,0,0
"68573",1,1,1,1,1
"68574",0,0,0,0,0
"68575",0,0,0,0,0
"68576",0,0,0,0,0
"68577",1,1,1,1,1
"68578",0,0,0,0,0
"68579",1,1,1,1,1
"68580",0,0,0,0,0
"68581",0,0,0,0,0
"68582",0,0,0,0,0
"68583",0,0,0,0,0
"68584",0,0,0,0,0
"68585",0,0,0,0,0
"68586",1,1,1,1,1
"68587",0,0,0,0,0
"68588",0,0,0,0,0
"68589",1,1,1,1,1
"68590",0,0,0,0,0
"68591",0,0,0,0,0
"68592",0,0,0,0,0
"68593",0,0,0,0,0
"68594",0,0,0,0,0
"68595",1,1,1,1,1
"68596",0,0,0,0,0
"68597",0,0,0,0,0
"68598",0,0,0,0,0
"68599",1,1,1,1,1
"68600",0,0,0,0,0
"68601",0,0,0,0,0
"68602",0,0,0,0,0
"68603",0,0,0,0,0
"68604",0,0,0,0,0
"68605",0,0,0,0,0
"68606",0,0,0,0,0
"68607",0,0,0,0,0
"68608",0,0,0,0,0
"68609",0,0,0,0,0
"68610",0,0,0,0,0
"68611",0,0,0,0,0
"68612",0,0,0,0,0
"68613",1,1,1,1,1
"68614",0,0,0,0,0
"68615",0,0,0,0,0
"68616",0,0,0,0,0
"68617",0,0,0,0,0
"68618",0,0,0,0,0
"68619",0,0,0,0,0
"68620",0,0,0,0,0
"68621",0,0,0,0,0
"68622",0,0,0,0,0
"68623",0,0,0,0,0
"68624",0,0,0,0,0
"68625",1,1,1,1,1
"68626",0,0,0,0,0
"68627",0,0,0,0,0
"68628",0,0,0,0,0
"68629",1,1,1,1,1
"68630",0,0,0,0,0
"68631",0,0,0,0,0
"68632",0,0,0,0,0
"68633",0,0,0,0,0
"68634",1,1,1,1,1
"68635",0,0,0,0,0
"68636",1,1,1,1,1
"68637",1,1,1,1,1
"68638",0,0,0,0,0
"68639",1,1,1,1,1
"68640",1,1,1,1,1
"68641",1,1,1,1,1
"68642",0,0,0,0,0
"68643",0,0,0,0,0
"68644",0,0,0,0,0
"68645",0,0,0,0,0
"68646",0,0,0,0,0
"68647",0,0,0,0,0
"68648",1,1,1,1,1
"68649",0,0,0,0,0
"68650",0,0,0,0,0
"68651",1,1,1,1,1
"68652",0,0,0,0,0
"68653",1,1,1,1,1
"68654",0,0,0,0,0
"68655",0,0,0,0,0
"68656",1,1,1,1,1
"68657",0,0,0,0,0
"68658",0,0,0,0,0
"68659",0,0,0,0,0
"68660",1,1,1,1,1
"68661",1,1,1,1,1
"68662",0,0,0,0,0
"68663",0,0,0,0,0
"68664",0,0,0,0,0
"68665",0,0,0,0,0
"68666",0,0,0,0,0
"68667",1,1,1,1,1
"68668",1,1,1,1,1
"68669",1,1,1,1,1
"68670",1,1,1,1,1
"68671",0,0,0,0,0
"68672",1,1,1,1,1
"68673",0,0,0,0,0
"68674",1,1,1,1,1
"68675",1,1,1,1,1
"68676",1,1,1,1,1
"68677",1,1,1,1,1
"68678",1,1,1,1,1
"68679",1,1,1,1,1
"68680",0,0,0,0,0
"68681",0,0,0,0,0
"68682",1,1,1,1,1
"68683",0,0,0,0,0
"68684",0,0,0,0,0
"68685",0,0,0,0,0
"68686",0,0,0,0,0
"68687",0,0,0,0,0
"68688",0,0,0,0,0
"68689",1,1,1,1,1
"68690",1,1,1,1,1
"68691",0,0,0,0,0
"68692",0,0,0,0,0
"68693",0,0,0,0,0
"68694",1,1,1,1,1
"68695",1,1,1,1,1
"68696",1,1,1,1,1
"68697",0,0,0,0,0
"68698",0,0,0,0,0
"68699",0,0,0,0,0
"68700",0,0,0,0,0
"68701",1,1,1,1,1
"68702",1,1,1,1,1
"68703",0,0,0,0,0
"68704",0,0,0,0,0
"68705",0,0,0,0,0
"68706",0,0,0,0,0
"68707",0,0,0,0,0
"68708",0,0,0,0,0
"68709",0,0,0,0,0
"68710",1,1,1,1,1
"68711",0,0,0,0,0
"68712",1,1,1,1,1
"68713",0,0,0,0,0
"68714",0,0,0,0,0
"68715",0,0,0,0,0
"68716",0,0,0,0,0
"68717",0,0,0,0,0
"68718",0,0,0,0,0
"68719",0,0,0,0,0
"68720",0,0,0,0,0
"68721",0,0,0,0,0
"68722",1,1,1,1,1
"68723",1,1,1,1,1
"68724",0,0,0,0,0
"68725",0,0,0,0,0
"68726",0,0,0,0,0
"68727",0,0,0,0,0
"68728",0,0,0,0,0
"68729",1,1,1,1,1
"68730",1,1,1,1,1
"68731",0,0,0,0,0
"68732",1,1,1,1,1
"68733",0,0,0,0,0
"68734",0,0,0,0,0
"68735",0,0,0,0,0
"68736",0,0,0,0,0
"68737",0,0,0,0,0
"68738",1,1,1,1,1
"68739",0,0,0,0,0
"68740",1,1,1,1,1
"68741",0,0,0,0,0
"68742",0,0,0,0,0
"68743",0,0,0,0,0
"68744",1,1,1,1,1
"68745",1,1,1,1,1
"68746",1,1,1,1,1
"68747",0,0,0,0,0
"68748",1,1,1,1,1
"68749",1,1,1,1,1
"68750",1,1,1,1,1
"68751",0,0,0,0,0
"68752",0,0,0,0,0
"68753",1,1,1,1,1
"68754",0,0,0,0,0
"68755",0,0,0,0,0
"68756",0,0,0,0,0
"68757",1,1,1,1,1
"68758",0,0,0,0,0
"68759",0,0,0,0,0
"68760",0,0,0,0,0
"68761",1,1,1,1,1
"68762",0,0,0,0,0
"68763",0,0,0,0,0
"68764",0,0,0,0,0
"68765",0,0,0,0,0
"68766",1,1,1,1,1
"68767",1,1,1,1,1
"68768",0,0,0,0,0
"68769",0,0,0,0,0
"68770",1,1,1,1,1
"68771",0,0,0,0,0
"68772",0,0,0,0,0
"68773",0,0,0,0,0
"68774",1,1,1,1,1
"68775",1,1,1,1,1
"68776",0,0,0,0,0
"68777",0,0,0,0,0
"68778",1,1,1,1,1
"68779",0,0,0,0,0
"68780",0,0,0,0,0
"68781",0,0,0,0,0
"68782",0,0,0,0,0
"68783",0,0,0,0,0
"68784",1,1,1,1,1
"68785",0,0,0,0,0
"68786",1,1,1,1,1
"68787",0,0,0,0,0
"68788",1,1,1,1,1
"68789",1,1,1,1,1
"68790",0,0,0,0,0
"68791",1,1,1,1,1
"68792",0,0,0,0,0
"68793",0,0,0,0,0
"68794",0,0,0,0,0
"68795",0,0,0,0,0
"68796",0,0,0,0,0
"68797",0,0,0,0,0
"68798",1,1,1,1,1
"68799",0,0,0,0,0
"68800",0,0,0,0,0
"68801",0,0,0,0,0
"68802",0,0,0,0,0
"68803",1,1,1,1,1
"68804",0,0,0,0,0
"68805",0,0,0,0,0
"68806",0,0,0,0,0
"68807",1,1,1,1,1
"68808",1,1,1,1,1
"68809",1,1,1,1,1
"68810",1,1,1,1,1
"68811",0,0,0,0,0
"68812",0,0,0,0,0
"68813",0,0,0,0,0
"68814",0,0,0,0,0
"68815",0,0,0,0,0
"68816",1,1,1,1,1
"68817",0,0,0,0,0
"68818",0,0,0,0,0
"68819",0,0,0,0,0
"68820",0,0,0,0,0
"68821",0,0,0,0,0
"68822",1,1,1,1,1
"68823",1,1,1,1,1
"68824",0,0,0,0,0
"68825",1,1,1,1,1
"68826",0,0,0,0,0
"68827",0,0,0,0,0
"68828",0,0,0,0,0
"68829",1,1,1,1,1
"68830",1,1,1,1,1
"68831",0,0,0,0,0
"68832",0,0,0,0,0
"68833",0,0,0,0,0
"68834",0,0,0,0,0
"68835",0,0,0,0,0
"68836",0,0,0,0,0
"68837",0,0,0,0,0
"68838",0,0,0,0,0
"68839",0,0,0,0,0
"68840",0,0,0,0,0
"68841",0,0,0,0,0
"68842",0,0,0,0,0
"68843",1,1,1,1,1
"68844",1,1,1,1,1
"68845",1,1,1,1,1
"68846",0,0,0,0,0
"68847",0,0,0,0,0
"68848",0,0,0,0,0
"68849",1,1,1,1,1
"68850",0,0,0,0,0
"68851",0,0,0,0,0
"68852",0,0,0,0,0
"68853",0,0,0,0,0
"68854",0,0,0,0,0
"68855",0,0,0,0,0
"68856",0,0,0,0,0
"68857",0,0,0,0,0
"68858",0,0,0,0,0
"68859",0,0,0,0,0
"68860",0,0,0,0,0
"68861",0,0,0,0,0
"68862",1,1,1,1,1
"68863",0,0,0,0,0
"68864",1,1,1,1,1
"68865",0,0,0,0,0
"68866",0,0,0,0,0
"68867",0,0,0,0,0
"68868",0,0,0,0,0
"68869",1,1,1,1,1
"68870",0,0,0,0,0
"68871",0,0,0,0,0
"68872",0,0,0,0,0
"68873",0,0,0,0,0
"68874",0,0,0,0,0
"68875",0,0,0,0,0
"68876",0,0,0,0,0
"68877",0,0,0,0,0
"68878",0,0,0,0,0
"68879",0,0,0,0,0
"68880",0,0,0,0,0
"68881",1,1,1,1,1
"68882",1,1,1,1,1
"68883",1,1,1,1,1
"68884",0,0,0,0,0
"68885",0,0,0,0,0
"68886",0,0,0,0,0
"68887",0,0,0,0,0
"68888",0,0,0,0,0
"68889",0,0,0,0,0
"68890",1,1,1,1,1
"68891",0,0,0,0,0
"68892",0,0,0,0,0
"68893",0,0,0,0,0
"68894",0,0,0,0,0
"68895",0,0,0,0,0
"68896",1,1,1,1,1
"68897",1,1,1,1,1
"68898",1,1,1,1,1
"68899",1,1,1,1,1
"68900",0,0,0,0,0
"68901",0,0,0,0,0
"68902",0,0,0,0,0
"68903",1,1,1,1,1
"68904",0,0,0,0,0
"68905",1,1,1,1,1
"68906",1,1,1,1,1
"68907",0,0,0,0,0
"68908",0,0,0,0,0
"68909",0,0,0,0,0
"68910",1,1,1,1,1
"68911",0,0,0,0,0
"68912",1,1,1,1,1
"68913",0,0,0,0,0
"68914",0,0,0,0,0
"68915",0,0,0,0,0
"68916",0,0,0,0,0
"68917",0,0,0,0,0
"68918",0,0,0,0,0
"68919",0,0,0,0,0
"68920",0,0,0,0,0
"68921",1,1,1,1,1
"68922",0,0,0,0,0
"68923",0,0,0,0,0
"68924",1,1,1,1,1
"68925",0,0,0,0,0
"68926",0,0,0,0,0
"68927",0,0,0,0,0
"68928",0,0,0,0,0
"68929",0,0,0,0,0
"68930",1,1,1,1,1
"68931",0,0,0,0,0
"68932",0,0,0,0,0
"68933",0,0,0,0,0
"68934",0,0,0,0,0
"68935",0,0,0,0,0
"68936",0,0,0,0,0
"68937",1,1,1,1,1
"68938",0,0,0,0,0
"68939",0,0,0,0,0
"68940",1,1,1,1,1
"68941",0,0,0,0,0
"68942",0,0,0,0,0
"68943",0,0,0,0,0
"68944",0,0,0,0,0
"68945",1,1,1,1,1
"68946",0,0,0,0,0
"68947",0,0,0,0,0
"68948",0,0,0,0,0
"68949",1,1,1,1,1
"68950",0,0,0,0,0
"68951",0,0,0,0,0
"68952",0,0,0,0,0
"68953",1,1,1,1,1
"68954",1,1,1,1,1
"68955",0,0,0,0,0
"68956",1,1,1,1,1
"68957",0,0,0,0,0
"68958",0,0,0,0,0
"68959",0,0,0,0,0
"68960",0,0,0,0,0
"68961",0,0,0,0,0
"68962",0,0,0,0,0
"68963",0,0,0,0,0
"68964",1,1,1,1,1
"68965",0,0,0,0,0
"68966",0,0,0,0,0
"68967",1,1,1,1,1
"68968",1,1,1,1,1
"68969",1,1,1,1,1
"68970",0,0,0,0,0
"68971",1,1,1,1,1
"68972",0,0,0,0,0
"68973",0,0,0,0,0
"68974",1,1,1,1,1
"68975",1,1,1,1,1
"68976",0,0,0,0,0
"68977",0,0,0,0,0
"68978",0,0,0,0,0
"68979",0,0,0,0,0
"68980",0,0,0,0,0
"68981",0,0,0,0,0
"68982",0,0,0,0,0
"68983",1,1,1,1,1
"68984",0,0,0,0,0
"68985",0,0,0,0,0
"68986",0,0,0,0,0
"68987",0,0,0,0,0
"68988",0,0,0,0,0
"68989",0,0,0,0,0
"68990",0,0,0,0,0
"68991",0,0,0,0,0
"68992",0,0,0,0,0
"68993",0,0,0,0,0
"68994",1,1,1,1,1
"68995",0,0,0,0,0
"68996",0,0,0,0,0
"68997",0,0,0,0,0
"68998",1,1,1,1,1
"68999",0,0,0,0,0
"69000",0,0,0,0,0
"69001",0,0,0,0,0
"69002",0,0,0,0,0
"69003",0,0,0,0,0
"69004",0,0,0,0,0
"69005",0,0,0,0,0
"69006",0,0,0,0,0
"69007",1,1,1,1,1
"69008",0,0,0,0,0
"69009",0,0,0,0,0
"69010",1,1,1,1,1
"69011",0,0,0,0,0
"69012",0,0,0,0,0
"69013",1,1,1,1,1
"69014",0,0,0,0,0
"69015",1,1,1,1,1
"69016",0,0,0,0,0
"69017",1,1,1,1,1
"69018",0,0,0,0,0
"69019",0,0,0,0,0
"69020",0,0,0,0,0
"69021",0,0,0,0,0
"69022",0,0,0,0,0
"69023",1,1,1,1,1
"69024",0,0,0,0,0
"69025",0,0,0,0,0
"69026",0,0,0,0,0
"69027",0,0,0,0,0
"69028",0,0,0,0,0
"69029",0,0,0,0,0
"69030",0,0,0,0,0
"69031",1,1,1,1,1
"69032",1,1,1,1,1
"69033",0,0,0,0,0
"69034",0,0,0,0,0
"69035",1,1,1,1,1
"69036",1,1,1,1,1
"69037",1,1,1,1,1
"69038",0,0,0,0,0
"69039",0,0,0,0,0
"69040",1,1,1,1,1
"69041",0,0,0,0,0
"69042",0,0,0,0,0
"69043",0,0,0,0,0
"69044",0,0,0,0,0
"69045",0,0,0,0,0
"69046",0,0,0,0,0
"69047",0,0,0,0,0
"69048",0,0,0,0,0
"69049",0,0,0,0,0
"69050",1,1,1,1,1
"69051",1,1,1,1,1
"69052",0,0,0,0,0
"69053",0,0,0,0,0
"69054",0,0,0,0,0
"69055",0,0,0,0,0
"69056",0,0,0,0,0
"69057",0,0,0,0,0
"69058",1,1,1,1,1
"69059",0,0,0,0,0
"69060",0,0,0,0,0
"69061",0,0,0,0,0
"69062",1,1,1,1,1
"69063",0,0,0,0,0
"69064",0,0,0,0,0
"69065",0,0,0,0,0
"69066",0,0,0,0,0
"69067",0,0,0,0,0
"69068",0,0,0,0,0
"69069",0,0,0,0,0
"69070",0,0,0,0,0
"69071",1,1,1,1,1
"69072",1,1,1,1,1
"69073",1,1,1,1,1
"69074",0,0,0,0,0
"69075",0,0,0,0,0
"69076",0,0,0,0,0
"69077",0,0,0,0,0
"69078",0,0,0,0,0
"69079",1,1,1,1,1
"69080",1,1,1,1,1
"69081",0,0,0,0,0
"69082",1,1,1,1,1
"69083",0,0,0,0,0
"69084",1,1,1,1,1
"69085",1,1,1,1,1
"69086",0,0,0,0,0
"69087",0,0,0,0,0
"69088",0,0,0,0,0
"69089",0,0,0,0,0
"69090",0,0,0,0,0
"69091",0,0,0,0,0
"69092",0,0,0,0,0
"69093",1,1,1,1,1
"69094",0,0,0,0,0
"69095",0,0,0,0,0
"69096",0,0,0,0,0
"69097",0,0,0,0,0
"69098",0,0,0,0,0
"69099",0,0,0,0,0
"69100",0,0,0,0,0
"69101",0,0,0,0,0
"69102",1,1,1,1,1
"69103",0,0,0,0,0
"69104",0,0,0,0,0
"69105",1,1,1,1,1
"69106",1,1,1,1,1
"69107",0,0,0,0,0
"69108",0,0,0,0,0
"69109",1,1,1,1,1
"69110",0,0,0,0,0
"69111",0,0,0,0,0
"69112",0,0,0,0,0
"69113",0,0,0,0,0
"69114",0,0,0,0,0
"69115",0,0,0,0,0
"69116",0,0,0,0,0
"69117",1,1,1,1,1
"69118",0,0,0,0,0
"69119",1,1,1,1,1
"69120",0,0,0,0,0
"69121",0,0,0,0,0
"69122",1,1,1,1,1
"69123",1,1,1,1,1
"69124",1,1,1,1,1
"69125",0,0,0,0,0
"69126",1,1,1,1,1
"69127",1,1,1,1,1
"69128",0,0,0,0,0
"69129",0,0,0,0,0
"69130",0,0,0,0,0
"69131",0,0,0,0,0
"69132",0,0,0,0,0
"69133",0,0,0,0,0
"69134",1,1,1,1,1
"69135",0,0,0,0,0
"69136",0,0,0,0,0
"69137",0,0,0,0,0
"69138",1,1,1,1,1
"69139",0,0,0,0,0
"69140",0,0,0,0,0
"69141",0,0,0,0,0
"69142",0,0,0,0,0
"69143",1,1,1,1,1
"69144",0,0,0,0,0
"69145",0,0,0,0,0
"69146",1,1,1,1,1
"69147",1,1,1,1,1
"69148",0,0,0,0,0
"69149",0,0,0,0,0
"69150",0,0,0,0,0
"69151",0,0,0,0,0
"69152",1,1,1,1,1
"69153",0,0,0,0,0
"69154",0,0,0,0,0
"69155",0,0,0,0,0
"69156",1,1,1,1,1
"69157",0,0,0,0,0
"69158",1,1,1,1,1
"69159",0,0,0,0,0
"69160",0,0,0,0,0
"69161",0,0,0,0,0
"69162",0,0,0,0,0
"69163",0,0,0,0,0
"69164",0,0,0,0,0
"69165",0,0,0,0,0
"69166",0,0,0,0,0
"69167",1,1,1,1,1
"69168",1,1,1,1,1
"69169",0,0,0,0,0
"69170",1,1,1,1,1
"69171",0,0,0,0,0
"69172",0,0,0,0,0
"69173",0,0,0,0,0
"69174",1,1,1,1,1
"69175",0,0,0,0,0
"69176",0,0,0,0,0
"69177",0,0,0,0,0
"69178",0,0,0,0,0
"69179",0,0,0,0,0
"69180",0,0,0,0,0
"69181",1,1,1,1,1
"69182",0,0,0,0,0
"69183",0,0,0,0,0
"69184",0,0,0,0,0
"69185",1,1,1,1,1
"69186",0,0,0,0,0
"69187",0,0,0,0,0
"69188",0,0,0,0,0
"69189",0,0,0,0,0
"69190",0,0,0,0,0
"69191",1,1,1,1,1
"69192",0,0,0,0,0
"69193",0,0,0,0,0
"69194",0,0,0,0,0
"69195",0,0,0,0,0
"69196",0,0,0,0,0
"69197",1,1,1,1,1
"69198",1,1,1,1,1
"69199",0,0,0,0,0
"69200",0,0,0,0,0
"69201",0,0,0,0,0
"69202",0,0,0,0,0
"69203",0,0,0,0,0
"69204",0,0,0,0,0
"69205",0,0,0,0,0
"69206",1,1,1,1,1
"69207",0,0,0,0,0
"69208",0,0,0,0,0
"69209",0,0,0,0,0
"69210",0,0,0,0,0
"69211",1,1,1,1,1
"69212",1,1,1,1,1
"69213",0,0,0,0,0
"69214",0,0,0,0,0
"69215",1,1,1,1,1
"69216",0,0,0,0,0
"69217",0,0,0,0,0
"69218",0,0,0,0,0
"69219",0,0,0,0,0
"69220",0,0,0,0,0
"69221",0,0,0,0,0
"69222",0,0,0,0,0
"69223",0,0,0,0,0
"69224",0,0,0,0,0
"69225",1,1,1,1,1
"69226",0,0,0,0,0
"69227",0,0,0,0,0
"69228",0,0,0,0,0
"69229",0,0,0,0,0
"69230",1,1,1,1,1
"69231",0,0,0,0,0
"69232",1,1,1,1,1
"69233",1,1,1,1,1
"69234",0,0,0,0,0
"69235",0,0,0,0,0
"69236",0,0,0,0,0
"69237",1,1,1,1,1
"69238",1,1,1,1,1
"69239",0,0,0,0,0
"69240",1,1,1,1,1
"69241",0,0,0,0,0
"69242",0,0,0,0,0
"69243",0,0,0,0,0
"69244",1,1,1,1,1
"69245",0,0,0,0,0
"69246",0,0,0,0,0
"69247",0,0,0,0,0
"69248",0,0,0,0,0
"69249",0,0,0,0,0
"69250",0,0,0,0,0
"69251",0,0,0,0,0
"69252",0,0,0,0,0
"69253",1,1,1,1,1
"69254",0,0,0,0,0
"69255",1,1,1,1,1
"69256",0,0,0,0,0
"69257",1,1,1,1,1
"69258",0,0,0,0,0
"69259",0,0,0,0,0
"69260",0,0,0,0,0
"69261",0,0,0,0,0
"69262",1,1,1,1,1
"69263",1,1,1,1,1
"69264",0,0,0,0,0
"69265",1,1,1,1,1
"69266",0,0,0,0,0
"69267",0,0,0,0,0
"69268",0,0,0,0,0
"69269",0,0,0,0,0
"69270",0,0,0,0,0
"69271",1,1,1,1,1
"69272",0,0,0,0,0
"69273",0,0,0,0,0
"69274",1,1,1,1,1
"69275",0,0,0,0,0
"69276",0,0,0,0,0
"69277",0,0,0,0,0
"69278",0,0,0,0,0
"69279",1,1,1,1,1
"69280",1,1,1,1,1
"69281",1,1,1,1,1
"69282",0,0,0,0,0
"69283",0,0,0,0,0
"69284",0,0,0,0,0
"69285",1,1,1,1,1
"69286",0,0,0,0,0
"69287",0,0,0,0,0
"69288",1,1,1,1,1
"69289",1,1,1,1,1
"69290",0,0,0,0,0
"69291",0,0,0,0,0
"69292",0,0,0,0,0
"69293",1,1,1,1,1
"69294",0,0,0,0,0
"69295",0,0,0,0,0
"69296",0,0,0,0,0
"69297",0,0,0,0,0
"69298",0,0,0,0,0
